Hotel Name,08/12/2015 && 1,08/12/2015 && 2,08/12/2015 && 3,08/12/2015 && 4,08/13/2015 && 1,08/13/2015 && 2,08/13/2015 && 3,08/13/2015 && 4,08/19/2015 && 1,08/19/2015 && 2,08/19/2015 && 3,08/19/2015 && 4,08/26/2015 && 1,08/26/2015 && 2,08/26/2015 && 3,08/26/2015 && 4,08/27/2015 && 1,08/27/2015 && 2,08/27/2015 && 3,08/27/2015 && 4,08/28/2015 && 1,08/28/2015 && 2,08/28/2015 && 3,08/28/2015 && 4,09/09/2015 && 1,09/09/2015 && 2,09/09/2015 && 3,09/09/2015 && 4,09/10/2015 && 1,09/10/2015 && 2,09/10/2015 && 3,09/10/2015 && 4,09/11/2015 && 1,09/11/2015 && 2,09/11/2015 && 3,09/11/2015 && 4,09/16/2015 && 1,09/16/2015 && 2,09/16/2015 && 3,09/16/2015 && 4,09/17/2015 && 1,09/17/2015 && 2,09/17/2015 && 3,09/17/2015 && 4,09/18/2015 && 1,09/18/2015 && 2,09/18/2015 && 3,09/18/2015 && 4,09/30/2015 && 1,09/30/2015 && 2,09/30/2015 && 3,09/30/2015 && 4,10/01/2015 && 1,10/01/2015 && 2,10/01/2015 && 3,10/01/2015 && 4,10/02/2015 && 1,10/02/2015 && 2,10/02/2015 && 3,10/02/2015 && 4,10/07/2015 && 1,10/07/2015 && 2,10/07/2015 && 3,10/07/2015 && 4,10/14/2015 && 1,10/14/2015 && 2,10/14/2015 && 3,10/14/2015 && 4,10/15/2015 && 1,10/15/2015 && 2,10/15/2015 && 3,10/15/2015 && 4,10/16/2015 && 1,10/16/2015 && 2,10/16/2015 && 3,10/16/2015 && 4,10/21/2015 && 1,10/21/2015 && 2,10/21/2015 && 3,10/21/2015 && 4,10/22/2015 && 1,10/22/2015 && 2,10/22/2015 && 3,10/22/2015 && 4,10/27/2015 && 1,10/27/2015 && 2,10/27/2015 && 3,10/27/2015 && 4,10/28/2015 && 1,10/28/2015 && 2,10/28/2015 && 3,10/28/2015 && 4,10/29/2015 && 1,10/29/2015 && 2,10/29/2015 && 3,10/29/2015 && 4,10/30/2015 && 1,10/30/2015 && 2,10/30/2015 && 3,10/30/2015 && 4,11/03/2015 && 1,11/03/2015 && 2,11/03/2015 && 3,11/03/2015 && 4,11/04/2015 && 1,11/04/2015 && 2,11/04/2015 && 3,11/04/2015 && 4,11/05/2015 && 1,11/05/2015 && 2,11/05/2015 && 3,11/05/2015 && 4,11/06/2015 && 1,11/06/2015 && 2,11/06/2015 && 3,11/06/2015 && 4,11/07/2015 && 1,11/07/2015 && 2,11/07/2015 && 3,11/07/2015 && 4,11/10/2015 && 1,11/10/2015 && 2,11/10/2015 && 3,11/10/2015 && 4,11/11/2015 && 1,11/11/2015 && 2,11/11/2015 && 3,11/11/2015 && 4,11/12/2015 && 1,11/12/2015 && 2,11/12/2015 && 3,11/12/2015 && 4,11/13/2015 && 1,11/13/2015 && 2,11/13/2015 && 3,11/13/2015 && 4,11/18/2015 && 1,11/18/2015 && 2,11/18/2015 && 3,11/18/2015 && 4,11/21/2015 && 1,11/21/2015 && 2,11/21/2015 && 3,11/21/2015 && 4,11/25/2015 && 1,11/25/2015 && 2,11/25/2015 && 3,11/25/2015 && 4,11/26/2015 && 1,11/26/2015 && 2,11/26/2015 && 3,11/26/2015 && 4,11/27/2015 && 1,11/27/2015 && 2,11/27/2015 && 3,11/27/2015 && 4,11/28/2015 && 1,11/28/2015 && 2,11/28/2015 && 3,11/28/2015 && 4
The St. Regis New York,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,96.66666666666667,-1.0,-1.0,98.36734693877551,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.53061224489795,83.33333333333333,-1.0,-1.0,-1.0,-1.0,66.05442176870747,73.87755102040816,80.95238095238095,88.0952380952381,-1.0,84.28571428571428,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.47619047619048,82.99319727891157,84.28571428571428,68.77551020408163,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.48299319727892,13.537414965986386,19.59183673469387,25.4421768707483,1.2925170068027114,7.414965986394549,13.197278911564624,19.047619047619037,11.564625850340121,5.714285714285708,-1.0,12.24489795918366,5.034013605442169,-1.0,-1.4210854715202004e-14,5.442176870748284,57.14285714285714,-1.0,44.217687074829925,-1.0,-1.0,47.687074829931966,54.42176870748299,-1.0,70.40816326530611,63.605442176870746,63.605442176870746,70.40816326530611,-1.0,63.945578231292515,57.21088435374149,50.06802721088435,-1.0,67.34693877551021,60.27210884353741,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.278911564625844,53.74149659863945,-1.0,63.945578231292515,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.340136054421762,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
The Standard East Village,100.0,-1.0,-1.0,-1.0,27.38525012893244,-1.0,27.59154203197525,24.806601340897373,22.227952552862305,13.30582774626096,17.844249613202678,21.609076843733888,-1.0,-1.0,-1.0,-1.0,39.29860752965446,36.56523981433729,32.542547705002576,30.53120165033522,-1.0,51.31511088189789,-1.0,38.47343991748324,-1.0,-1.0,-1.0,-1.0,69.52037132542549,71.06756059824652,66.4259927797834,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.86642599277978,86.02372356884992,-1.0,-1.0,-1.0,-1.0,-1.0,69.57194430118618,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.09644146467252,-1.0,-1.0,-1.0,67.09644146467252,69.41722537390407,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.0587931923672,-1.0,67.09644146467252,69.41722537390407,68.07632800412584,58.225889633831876,62.454873646209386,89.99484270242394,84.63125322331098,69.41722537390407,60.59824651882414,64.31150077359464,53.27488396080454,48.42702423929861,-1.0,59.669932955131515,47.70500257864879,42.08354822073234,-1.0,-1.0,-1.0,50.541516245487365,-1.0,-1.0,-1.0,67.25116039195461,67.09644146467252,64.77565755544094,62.60959257349149,58.38060856111398,58.277462609592575,62.9190304280557,55.6472408457968,47.498710675605984,55.028365136668384,-1.0,-1.0,54.87364620938628,51.985559566787,-1.0,-1.0,36.61681279009799,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.79319236719959,55.69881382155751,-1.0,61.887570912841674,33.41928829293451,-1.0,56.98813821557504,-1.0,-1.0,31.356369262506448,48.99432697266632,-1.0,-1.0,42.39298607529655,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.796286745745235,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
The SunBright,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.46153846153847,70.1923076923077,-1.0,-1.0,88.46153846153847,-1.0,-1.0,-1.0,-1.0,88.46153846153847,-1.0,-1.0,68.26923076923077,86.53846153846153,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.76923076923077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,88.46153846153847,-1.0,-1.0,57.69230769230769,75.96153846153845,-1.0,25.0,44.230769230769226,-1.0,-1.0
The Towers of the Waldorf Astoria New York,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.7035775127768318,12.492901760363424,3.691084611016464,6.814310051107327,0.0,9.994321408290745,31.175468483816005,35.77512776831345,11.357183418512207,17.035775127768304,2.271436683702433,3.9750141964792647,9.08574673480976,54.5144804088586,50.53946621237933,55.08233957978421,-1.0,-1.0,27.82509937535491,31.232254400908573,-1.0,33.50369108461102,29.52867688813174,-1.0,-1.0,27.82509937535491,-1.0,-1.0,48.268029528676884,51.67518455423055,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.417944349801246,27.82509937535491,-1.0,28.960817717206126,30.096536059057357,40.31800113571834,-1.0,19.30721181147075,-1.0,-1.0,-1.0,40.31800113571834,-1.0,-1.0,-1.0,-1.0,34.63940942646224,35.77512776831345,31.232254400908573,33.50369108461102,-1.0,-1.0,24.417944349801246,-1.0,31.80011357183419,31.80011357183419,32.36797274275979,27.82509937535491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.428733674048836,45.428733674048836,38.61442362294151,42.02157864849517,-1.0,34.63940942646224,-1.0,-1.0,-1.0,-1.0,22.714366837024414,21.010789324247582,-1.0,-1.0,-1.0,-1.0,21.010789324247582,68.71095968199886,-1.0,-1.0,-1.0,27.82509937535491,-1.0,-1.0,51.67518455423055,-1.0,35.77512776831345,-1.0,-1.0,-1.0,-1.0,-1.0,40.31800113571834,10.22146507666099,35.77512776831345,26.689381033503693,32.36797274275979,40.88586030664395,-1.0,-1.0,27.82509937535491,22.1465076660988,-1.0,21.010789324247582,-1.0,-1.0,-1.0,-1.0,-1.0,19.30721181147075,-1.0,-1.0,-1.0,3.9750141964792647,5.6785917092560965,11.925042589437822,11.357183418512207,-1.0,-1.0,16.467915956842702,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.689381033503693,-1.0,-1.0,-1.0,42.02157864849517,21.578648495173198,17.60363429869392,37.478705281090285,100.0
The Westin New York Grand Central,12.132352941176478,18.504901960784323,21.875,22.181372549019613,9.987745098039213,-1.0,-1.0,-1.0,6.985294117647058,7.107843137254903,9.865196078431381,-1.0,8.210784313725497,9.436274509803923,12.1936274509804,18.627450980392155,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.59313725490196,55.69852941176471,-1.0,-1.0,57.720588235294116,55.08578431372549,52.879901960784316,-1.0,-1.0,-1.0,-1.0,-1.0,65.25735294117646,71.50735294117646,84.19117647058823,-1.0,71.0171568627451,68.38235294117646,65.87009803921569,-1.0,-1.0,-1.0,-1.0,54.10539215686275,63.970588235294116,64.33823529411765,-1.0,76.59313725490196,-1.0,-1.0,47.97794117647059,-1.0,-1.0,-1.0,-1.0,-1.0,67.76960784313727,74.44852941176471,100.0,37.37745098039216,53.00245098039216,58.884803921568626,51.96078431372549,-1.0,-1.0,-1.0,35.53921568627452,-1.0,-1.0,41.66666666666667,-1.0,-1.0,50.8578431372549,53.615196078431374,-1.0,54.10539215686275,-1.0,-1.0,42.40196078431373,-1.0,51.96078431372549,-1.0,-1.0,43.13725490196079,44.48529411764706,48.71323529411765,-1.0,-1.0,-1.0,42.64705882352941,-1.0,51.286764705882355,46.629901960784316,-1.0,-1.0,-1.0,46.32352941176471,51.286764705882355,-1.0,26.838235294117652,32.47549019607844,35.96813725490196,42.892156862745104,-1.0,22.426470588235304,-1.0,15.3186274509804,-1.0,-1.0,25.857843137254903,25.98039215686275,-1.0,39.767156862745104,36.39705882352941,-1.0,-1.0,-1.0,-1.0,-1.0,14.460784313725497,17.524509803921575,20.036764705882362,33.08823529411765,-1.0,-1.0,-1.0,10.784313725490193,-1.0,-1.0,21.32352941176471,-1.0,-1.0,20.955882352941174,23.835784313725497,-1.0,9.558823529411768,9.497549019607845,-1.0,-1.0,0.0,0.0,9.987745098039213,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
United Nations Apartment Hotel,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.149100257069406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.131105398457585,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.43187660668381,66.58097686375322,82.0051413881748,82.13367609254499,100.0,56.426735218509,41.131105398457585,71.8508997429306,-1.0,-1.0,-1.0,64.01028277634961,71.72236503856041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.72236503856041,64.01028277634961,-1.0,-1.0,48.7146529562982,-1.0,-1.0,-1.0,-1.0,66.70951156812339,56.426735218509,79.43444730077121,69.15167095115682,66.70951156812339,82.13367609254499,-1.0,69.15167095115682,-1.0,-1.0,-1.0,71.72236503856041,64.01028277634961,-1.0,-1.0,69.15167095115682,35.861182519280206,82.13367609254499,-1.0,38.43187660668381,64.1388174807198,-1.0,-1.0,-1.0,35.861182519280206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.15167095115682,-1.0,74.93573264781492,89.7172236503856,-1.0,23.136246786632398,21.079691516709516
Viceroy New York,18.0,21.33333333333333,38.666666666666664,26.66666666666667,16.0,-1.0,-1.0,-1.0,8.0,11.0,14.0,15.799999999999997,0.0,5.333333333333329,10.666666666666671,13.400000000000006,6.200000000000003,7.400000000000006,-1.0,-1.0,-1.0,-1.0,-1.0,12.666666666666671,-1.0,-1.0,-1.0,-1.0,59.6,78.2,74.0,89.0,-1.0,32.599999999999994,58.4,-1.0,84.2,65.0,92.6,86.6,47.0,70.0,59.6,85.4,73.33333333333333,60.0,68.0,68.0,76.0,61.4,70.33333333333333,70.46666666666667,50.8,57.8,27.799999999999997,-1.0,100.0,41.0,63.93333333333334,94.66666666666667,-1.0,82.0,90.0,86.0,65.33333333333334,60.0,68.0,50.6,57.0,78.26666666666667,64.93333333333334,72.86666666666667,86.6,55.4,75.8,74.66666666666667,57.333333333333336,54.0,59.333333333333336,66.66666666666666,47.4,60.93333333333334,54.86666666666667,78.46666666666667,76.66666666666667,75.8,72.73333333333333,78.46666666666667,54.0,60.0,66.0,64.8,55.4,47.333333333333336,32.0,33.33333333333333,66.66666666666666,42.0,45.333333333333336,61.8,71.33333333333333,68.0,52.46666666666667,72.66666666666667,40.666666666666664,44.0,47.6,44.0,34.0,32.0,30.0,34.0,62.666666666666664,47.6,42.266666666666666,-1.0,60.2,57.266666666666666,-1.0,-1.0,-1.0,-1.0,48.13333333333333,45.06666666666667,-1.0,26.66666666666667,32.0,51.6,-1.0,-1.0,37.333333333333336,42.666666666666664,46.666666666666664,39.800000000000004,35.733333333333334,46.0,28.200000000000003,35.733333333333334,40.666666666666664,33.8,4.0,4.0,17.733333333333334,1.3333333333333286,25.33333333333333,20.0,22.66666666666667,22.66666666666667,21.799999999999997,18.66666666666667,15.466666666666669,25.33333333333333,-1.0,28.66666666666667,44.0,-1.0,76.66666666666667,52.666666666666664,-1.0,-1.0
W New York,15.044247787610615,14.690265486725664,18.141592920353986,30.61946902654867,-1.0,14.424778761061944,14.424778761061944,-1.0,-1.0,18.495575221238937,22.389380530973455,-1.0,0.0,3.982300884955748,8.141592920353986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.07964601769912,27.07964601769912,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.41592920353982,-1.0,-1.0,79.73451327433628,-1.0,-1.0,-1.0,76.28318584070797,79.02654867256638,81.76991150442478,81.41592920353982,80.17699115044248,74.070796460177,66.99115044247787,79.02654867256638,83.53982300884957,68.67256637168141,75.22123893805309,81.68141592920354,-1.0,48.141592920353986,41.769911504424776,36.10619469026549,59.73451327433629,54.51327433628319,54.24778761061947,73.45132743362832,60.176991150442475,68.58407079646018,76.46017699115045,82.83185840707965,58.141592920353986,66.10619469026548,69.82300884955752,-1.0,-1.0,75.22123893805309,53.1858407079646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.52212389380531,100.0,-1.0,81.06194690265487,83.45132743362832,87.61061946902655,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.7433628318584,89.73451327433628,68.05309734513274,-1.0,77.43362831858407,-1.0,-1.0,-1.0,-1.0,75.48672566371681,-1.0,-1.0,79.11504424778761,68.58407079646018,81.68141592920354,35.044247787610615,61.94690265486726,37.69911504424779,53.097345132743364,-1.0,-1.0,-1.0,62.30088495575221,-1.0,53.45132743362832,50.442477876106196,-1.0,87.87610619469027,63.6283185840708,77.78761061946904,-1.0,-1.0,56.63716814159292,-1.0,-1.0,55.663716814159294,55.75221238938053,55.75221238938053,-1.0,-1.0,-1.0,35.75221238938053,49.38053097345133,-1.0,39.02654867256637,56.01769911504425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.2477876106194685,14.247787610619469,-1.0,27.07964601769912,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.584070796460175,54.86725663716814,-1.0,-1.0,85.66371681415929,-1.0,-1.0
W New York - Downtown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.116928446771382,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.79057591623037,27.39965095986038,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.3280977312391,90.92495636998255,73.1239092495637,-1.0,-1.0,-1.0,-1.0,80.45375218150087,-1.0,-1.0,-1.0,-1.0,100.0,96.59685863874346,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.78010471204188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.58813263525306,78.1849912739965,-1.0,-1.0,97.12041884816755,93.10645724258289,74.86910994764398,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.18324607329842,60.90750436300175,-1.0,-1.0,-1.0,-1.0,-1.0
W New York - Union Square,-1.0,0.0,4.209690230341536,8.498808578236691,-1.0,-1.0,-1.0,-1.0,-1.0,8.895949166004769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.32009531374106,-1.0,-1.0,-1.0,85.62351072279587,89.91262907069103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.69102462271644,67.27561556791105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.96187450357426,68.14932486100079,-1.0,-1.0,72.59729944400317,-1.0,-1.0,73.07386814932485,77.68069896743447,81.49324861000794,-1.0,-1.0,73.94757744241461,77.68069896743447,-1.0,-1.0,60.444797458300236,56.870532168387605,54.09054805401112,-1.0,65.60762509928514,62.827640984908655,90.07148530579825,60.127084988085784,64.57505957108816,68.22875297855441,-1.0,-1.0,66.00476568705321,62.35107227958697,59.41223193010325,-1.0,64.1779189833201,67.99046862589356,-1.0,70.37331215250198,52.10484511517077,55.28196981731533,-1.0,-1.0,55.44082605242256,52.10484511517077,49.007148530579826,70.84988085782368,62.27164416203336,59.17394757744241,-1.0,-1.0,79.90468625893567,84.35266084193805,100.0,-1.0,62.5099285146942,68.46703733121525,-1.0,-1.0,62.19221604447974,-1.0,-1.0,64.49563145353454,57.029388403494835,52.34312946783161,-1.0,75.45671167593328,70.77045274027006,-1.0,-1.0,-1.0,-1.0,74.74185861795075,81.01667990468626,58.69737887212073,55.1231135822081,61.31850675138999,67.51389992057187,-1.0,63.065925337569496,59.57108816521048,56.39396346306592,62.430500397140584,56.15567911040508,50.51628276409849,-1.0,20.96902303415409,23.669579030976962,28.117553613979354,-1.0,-1.0,-1.0,-1.0,-1.0,9.769658459094515,5.321683876092138,10.484511517077038,15.567911040508335,-1.0,-1.0,-1.0,31.135822081016684,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
W New York Times Square,32.86713286713287,35.66433566433567,28.758741258741267,41.25874125874126,-1.0,20.454545454545453,19.055944055944053,44.75524475524476,26.92307692307692,15.2972027972028,20.01748251748252,46.328671328671334,3.6713286713286806,2.360139860139867,11.1013986013986,-1.0,-1.0,6.0314685314685335,28.32167832167832,27.27272727272728,13.286713286713294,-1.0,-1.0,-1.0,71.85314685314685,-1.0,69.66783216783217,82.34265734265735,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.15034965034965,-1.0,83.65384615384616,84.0909090909091,72.63986013986013,68.7937062937063,-1.0,82.95454545454545,-1.0,-1.0,-1.0,58.47902097902098,65.38461538461539,71.06643356643357,76.48601398601399,85.13986013986013,74.82517482517483,82.6048951048951,-1.0,54.02097902097902,86.01398601398601,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.41608391608392,78.23426573426573,85.13986013986013,-1.0,-1.0,-1.0,-1.0,53.14685314685315,-1.0,71.41608391608392,-1.0,68.35664335664336,70.97902097902099,75.87412587412588,86.36363636363636,59.79020979020979,59.17832167832168,61.1013986013986,66.25874125874125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,56.81818181818182,82.77972027972028,42.91958041958042,44.84265734265735,50.6993006993007,-1.0,-1.0,-1.0,-1.0,-1.0,58.129370629370634,57.43006993006993,64.6853146853147,46.328671328671334,41.17132867132867,46.94055944055944,52.44755244755245,28.32167832167832,27.709790209790214,30.5944055944056,33.47902097902099,48.42657342657343,39.68531468531469,37.849650349650354,31.11888111888112,54.80769230769231,52.88461538461539,46.24125874125875,60.83916083916084,-1.0,44.14335664335665,50.349650349650354,55.94405594405595,26.92307692307692,33.304195804195814,25.0,42.307692307692314,-1.0,15.2972027972028,24.125874125874134,26.573426573426573,-1.0,34.7027972027972,33.304195804195814,26.92307692307692,18.181818181818187,24.038461538461547,28.93356643356644,37.93706293706294,8.741258741258747,8.65384615384616,4.3706293706293735,0.0,12.76223776223776,14.77272727272728,18.181818181818187,64.33566433566435,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Waldorf Astoria New York,-1.0,-1.0,-1.0,-1.0,5.818673883626531,5.7510148849797105,9.201623815967523,6.359945872801077,7.5101488497970195,12.719891745602169,10.893098782138026,20.83897158322057,14.749661705006773,25.575101488497978,17.456021650879563,17.456021650879563,43.166441136671175,16.779431664411362,4.600811907983768,8.660351826792962,20.16238159675237,22.192151556156972,20.16238159675237,32.341001353179976,81.0554803788904,-1.0,-1.0,-1.0,-1.0,-1.0,49.93234100135318,49.25575101488498,27.604871447902568,27.604871447902568,40.46008119079838,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.698240866035185,43.166441136671175,24.221921515561576,29.63464140730717,48.57916102841678,-1.0,-1.0,-1.0,-1.0,-1.0,89.851150202977,38.43031123139377,64.81732070365359,-1.0,76.31935047361299,-1.0,-1.0,-1.0,-1.0,-1.0,66.8470906630582,60.081190798376184,53.99188092016238,-1.0,-1.0,-1.0,-1.0,-1.0,51.962110960757784,51.962110960757784,56.021650879566984,50.60893098782138,-1.0,-1.0,-1.0,-1.0,66.8470906630582,-1.0,68.20027063599458,68.20027063599458,74.28958051420838,60.081190798376184,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.87280108254398,43.843031123139376,-1.0,53.99188092016238,-1.0,53.99188092016238,-1.0,-1.0,100.0,86.46820027063599,-1.0,58.72801082543978,72.25981055480379,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.14073071718539,66.8470906630582,62.11096075778079,59.67523680649526,-1.0,70.90663058186739,61.096075778078486,64.14073071718539,57.374830852503386,59.40460081190798,19.485791610284167,39.986468200270636,37.75372124492558,18.403247631935045,35.18267929634642,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.63464140730717,43.166441136671175,18.809201623815966,28.21380243572395,37.07713125845738,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,34.37077131258458,-1.0,-1.0,-1.0,-1.0,36.40054127198918,-1.0,47.90257104194858,68.53856562922869,57.374830852503386,-1.0,-1.0,76.31935047361299,-1.0
